minutes_roll_3,element,value,bonus_roll_3,goals_conceded_roll_5,ict_index_roll_5,total_points_roll_5,api_minutes_roll_5,next_was_home,api_minutes_roll_3,ict_index_roll_3,total_points_roll_3,round,minutes_roll_5,api_saves_roll_3,goals_conceded_roll_3,saves_roll_3,bps_roll_3,clean_sheets_roll_5,saves_roll_5,api_saves_roll_5,clean_sheets_roll_3,bonus_roll_5,bps_roll_5,next_opponent_strength,target_points
0.0,401,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,401,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,401,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
0.0,401,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
90.0,431,50,0.0,1.0,1.3,2.0,90.0,False,90.0,1.3,2.0,1,90.0,2.0,1.0,2.0,11.0,0.0,2.0,2.0,0.0,0.0,11.0,3.0,2.0
90.0,431,50,0.0,1.0,1.9500000000000002,2.0,90.0,True,90.0,1.9500000000000002,2.0,2,90.0,2.0,1.0,2.0,12.0,0.0,2.0,2.0,0.0,0.0,12.0,3.0,1.0
90.0,431,50,0.0,1.3333333333333333,1.7,1.6666666666666667,90.0,False,90.0,1.7,1.6666666666666667,3,90.0,1.6666666666666667,1.3333333333333333,1.6666666666666667,9.666666666666666,0.0,1.6666666666666667,1.6666666666666667,0.0,0.0,9.666666666666666,4.0,2.0
90.0,431,50,0.0,1.75,2.0,1.75,90.0,True,90.0,2.2333333333333334,1.6666666666666667,4,90.0,2.0,2.0,2.0,7.666666666666667,0.0,2.0,2.0,0.0,0.0,8.5,3.0,2.0
90.0,431,50,0.0,1.6,1.6800000000000002,1.8,90.0,False,90.0,1.5,1.6666666666666667,5,90.0,1.3333333333333333,2.0,1.3333333333333333,4.666666666666667,0.0,1.6,1.6,0.0,0.0,7.6,3.0,2.0
90.0,431,50,0.0,2.0,2.3,1.8,90.0,True,90.0,2.566666666666667,2.0,6,90.0,2.6666666666666665,2.3333333333333335,2.6666666666666665,6.666666666666667,0.0,2.2,2.2,0.0,0.0,7.6,3.0,0.0
60.0,431,50,0.0,1.8,1.7799999999999998,1.4,72.0,False,60.0,1.6000000000000003,1.3333333333333333,7,72.0,1.6666666666666667,1.3333333333333333,1.6666666666666667,5.0,0.0,1.8,1.8,0.0,0.0,5.0,4.0,0.0
30.0,431,49,0.0,1.4,1.54,1.2,54.0,True,30.0,1.4666666666666668,0.6666666666666666,8,54.0,1.6666666666666667,1.0,1.6666666666666667,3.6666666666666665,0.0,1.6,1.6,0.0,0.0,4.0,3.0,0.0
0.0,431,49,0.0,0.8,0.9600000000000002,0.8,36.0,False,0.0,0.0,0.0,9,36.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0
0.0,431,49,0.0,0.6,0.8800000000000001,0.4,18.0,False,0.0,0.0,0.0,10,18.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.2,3.0,0.0
0.0,431,48,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,432,50,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,432,50,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,432,50,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
0.0,432,49,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,432,49,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,432,49,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,432,49,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
0.0,432,49,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,432,49,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,432,49,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,432,49,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,433,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,433,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,433,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
0.0,433,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,433,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,433,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,433,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
0.0,433,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,433,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,433,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,433,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,434,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,434,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,434,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
0.0,434,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,434,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,434,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,434,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
0.0,434,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,434,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,434,39,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,434,39,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,435,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,435,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,435,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
0.0,435,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,435,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,435,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,435,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
0.0,435,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,435,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,435,39,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,435,39,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
90.0,469,50,2.0,0.0,2.7,9.0,90.0,True,90.0,2.7,9.0,1,90.0,3.0,0.0,3.0,32.0,1.0,3.0,3.0,1.0,2.0,32.0,4.0,4.0
90.0,469,50,1.0,1.5,1.85,6.5,90.0,False,90.0,1.85,6.5,2,90.0,2.0,1.5,2.0,19.5,0.5,2.0,2.0,0.5,1.0,19.5,3.0,5.0
90.0,469,50,0.6666666666666666,1.0,1.5666666666666667,6.0,90.0,True,90.0,1.5666666666666667,6.0,3,90.0,1.6666666666666667,1.0,1.6666666666666667,20.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.6666666666666666,20.0,3.0,8.0
90.0,469,50,0.3333333333333333,0.75,1.8250000000000002,6.5,90.0,False,90.0,1.5333333333333332,5.666666666666667,4,90.0,1.6666666666666667,1.0,1.6666666666666667,19.0,0.75,2.0,2.0,0.6666666666666666,0.75,22.25,3.0,6.0
90.0,469,50,0.3333333333333333,0.6,1.7600000000000002,6.4,90.0,True,90.0,1.7,6.333333333333333,5,90.0,2.0,0.0,2.0,25.333333333333332,0.8,2.0,2.0,1.0,0.6,23.0,5.0,2.0
90.0,469,50,0.3333333333333333,1.0,2.16,5.0,90.0,True,90.0,2.9333333333333336,5.333333333333333,6,90.0,3.3333333333333335,0.6666666666666666,3.3333333333333335,25.0,0.6,2.4,2.4,0.6666666666666666,0.2,20.6,3.0,7.0
90.0,469,51,0.0,0.4,2.54,5.6,90.0,False,90.0,3.0333333333333337,5.0,7,90.0,3.6666666666666665,0.6666666666666666,3.6666666666666665,25.666666666666668,0.8,3.0,3.0,0.6666666666666666,0.2,25.4,3.0,2.0
90.0,469,51,0.0,0.8,2.7399999999999998,5.0,90.0,True,90.0,3.2000000000000006,3.6666666666666665,8,90.0,4.0,1.3333333333333333,4.0,20.333333333333332,0.6,3.4,3.4,0.3333333333333333,0.2,23.2,3.0,3.0
90.0,469,52,0.0,1.0,2.7600000000000002,4.0,90.0,False,90.0,2.533333333333333,4.0,9,90.0,3.6666666666666665,1.0,3.6666666666666665,18.333333333333332,0.4,3.6,3.6,0.3333333333333333,0.0,20.2,3.0,3.0
90.0,469,52,0.0,1.6,3.38,3.4,90.0,False,90.0,3.0999999999999996,2.6666666666666665,10,90.0,4.666666666666667,2.0,4.666666666666667,13.0,0.2,4.6,4.6,0.0,0.0,18.0,3.0,3.0
85.33333333333333,469,52,0.0,1.4,2.9799999999999995,3.6,87.4,True,85.66666666666667,3.3333333333333335,3.0,11,87.2,4.666666666666667,1.6666666666666667,4.666666666666667,15.0,0.2,4.2,4.2,0.0,0.0,17.2,4.0,3.0
90.0,470,40,0.0,3.0,2.6,2.0,90.0,True,90.0,2.6,2.0,1,90.0,3.0,3.0,3.0,5.0,0.0,3.0,3.0,0.0,0.0,5.0,3.0,6.0
90.0,470,40,0.0,1.5,1.85,4.0,90.0,False,90.0,1.85,4.0,2,90.0,2.0,1.5,2.0,15.0,0.5,2.0,2.0,0.5,0.0,15.0,3.0,2.0
90.0,470,40,0.0,2.0,2.4,3.3333333333333335,90.0,True,90.0,2.4,3.3333333333333335,3,90.0,3.0,2.0,3.0,12.666666666666666,0.3333333333333333,3.0,3.0,0.3333333333333333,0.0,12.666666666666666,4.0,3.0
90.0,470,40,0.0,1.75,2.325,3.25,90.0,True,90.0,2.233333333333333,3.6666666666666665,4,90.0,3.0,1.3333333333333333,3.0,16.0,0.25,3.0,3.0,0.3333333333333333,0.0,13.25,3.0,4.0
90.0,470,40,0.0,1.6,2.8600000000000003,3.4,90.0,False,90.0,3.533333333333333,3.0,5,90.0,5.0,1.6666666666666667,5.0,15.666666666666666,0.2,3.8,3.8,0.0,0.0,15.4,4.0,1.0
90.0,470,40,0.0,2.0,3.16,3.2,90.0,False,90.0,3.733333333333333,2.6666666666666665,6,90.0,5.0,2.3333333333333335,5.0,14.333333333333334,0.2,4.2,4.2,0.0,0.0,15.2,3.0,2.0
90.0,470,40,0.0,2.4,3.6399999999999997,2.4,90.0,True,90.0,4.2,2.3333333333333335,7,90.0,5.666666666666667,2.6666666666666665,5.666666666666667,13.333333333333334,0.0,5.0,5.0,0.0,0.0,12.6,3.0,9.0
90.0,470,40,0.6666666666666666,1.8,3.6,3.8,90.0,False,90.0,3.633333333333333,4.0,8,90.0,4.666666666666667,2.3333333333333335,4.666666666666667,16.0,0.2,4.8,4.8,0.3333333333333333,0.4,17.4,3.0,2.0
90.0,470,40,0.6666666666666666,2.0,3.9799999999999995,3.6,90.0,True,90.0,3.6,4.333333333333333,9,90.0,4.666666666666667,1.3333333333333333,4.666666666666667,20.0,0.2,5.2,5.2,0.3333333333333333,0.4,17.6,5.0,2.0
90.0,470,40,0.6666666666666666,2.2,3.7,3.2,90.0,False,90.0,3.6333333333333333,4.333333333333333,10,90.0,4.666666666666667,1.3333333333333333,4.666666666666667,20.666666666666668,0.2,4.8,4.8,0.3333333333333333,0.4,15.6,3.0,2.0
90.0,470,40,0.0,1.8,3.2399999999999998,3.4,90.0,True,90.0,3.1333333333333333,2.0,11,90.0,4.333333333333333,2.3333333333333335,4.333333333333333,10.666666666666666,0.2,4.4,4.4,0.0,0.4,15.2,3.0,2.0
0.0,471,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
0.0,471,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,471,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,471,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,471,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,471,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,471,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,471,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,471,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,471,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,471,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
0.0,472,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
0.0,472,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,472,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,472,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,472,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,472,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,472,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,472,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,472,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,472,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,472,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
90.0,502,50,0.0,1.0,1.5,2.0,90.0,False,90.0,1.5,2.0,1,90.0,2.0,1.0,2.0,9.0,0.0,2.0,2.0,0.0,0.0,9.0,3.0,2.0
90.0,502,50,0.0,1.0,1.85,2.0,90.0,True,90.0,1.85,2.0,2,90.0,2.5,1.0,2.5,10.0,0.0,2.5,2.5,0.0,0.0,10.0,3.0,2.0
90.0,502,50,0.0,1.6666666666666667,2.5,2.0,90.0,False,90.0,2.5,2.0,3,90.0,3.3333333333333335,1.6666666666666667,3.3333333333333335,9.666666666666666,0.0,3.3333333333333335,3.3333333333333335,0.0,0.0,9.666666666666666,5.0,1.0
90.0,502,50,0.0,2.0,2.4,1.75,90.0,False,90.0,2.6999999999999997,1.6666666666666667,4,90.0,3.3333333333333335,2.3333333333333335,3.3333333333333335,7.333333333333333,0.0,3.0,3.0,0.0,0.0,7.75,3.0,3.0
90.0,502,50,0.0,1.8,2.5,2.0,90.0,True,90.0,2.9333333333333336,2.0,5,90.0,3.6666666666666665,2.3333333333333335,3.6666666666666665,8.333333333333334,0.0,3.2,3.2,0.0,0.0,9.0,3.0,2.0
90.0,502,50,0.0,1.8,2.58,2.0,90.0,False,90.0,2.3000000000000003,2.0,6,90.0,2.6666666666666665,1.6666666666666667,2.6666666666666665,8.666666666666666,0.0,3.2,3.2,0.0,0.0,9.2,3.0,3.0
90.0,502,49,0.0,2.0,3.22,2.2,90.0,True,90.0,3.4000000000000004,2.6666666666666665,7,90.0,4.333333333333333,1.3333333333333333,4.333333333333333,14.666666666666666,0.0,4.0,4.0,0.0,0.0,11.0,3.0,2.0
90.0,502,49,0.0,2.0,2.8,2.2,90.0,False,90.0,3.0,2.3333333333333335,8,90.0,4.0,2.0,4.0,10.666666666666666,0.0,3.6,3.6,0.0,0.0,9.6,3.0,2.0
90.0,502,48,0.0,1.8,2.68,2.4,90.0,True,90.0,2.8666666666666667,2.3333333333333335,9,90.0,4.333333333333333,2.3333333333333335,4.333333333333333,8.333333333333334,0.0,3.8,3.8,0.0,0.0,9.8,3.0,2.0
90.0,502,48,0.0,2.0,2.62,2.2,90.0,True,90.0,1.9333333333333333,2.0,10,90.0,3.3333333333333335,2.3333333333333335,3.3333333333333335,5.333333333333333,0.0,3.8,3.8,0.0,0.0,9.2,3.0,2.0
90.0,502,48,0.0,2.0,2.52,2.2,90.0,False,90.0,1.8333333333333333,2.0,11,90.0,3.0,1.6666666666666667,3.0,8.0,0.0,3.8,3.8,0.0,0.0,9.2,4.0,7.0
0.0,503,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,503,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,503,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,503,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,503,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,503,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,503,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,503,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,503,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,503,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,503,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
0.0,504,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,504,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,504,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,504,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,504,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,504,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,504,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,504,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,504,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
